Phenotype,GUIDE Lat0_Contrib,GUIDE Lat0_LogW,GUIDE Lat0_Cos,GUIDE Lat1_Contrib,GUIDE Lat1_LogW,GUIDE Lat1_Cos,GUIDE Lat2_Contrib,GUIDE Lat2_LogW,GUIDE Lat2_Cos,GUIDE Lat3_Contrib,GUIDE Lat3_LogW,GUIDE Lat3_Cos,GUIDE Lat4_Contrib,GUIDE Lat4_LogW,GUIDE Lat4_Cos,GUIDE Lat5_Contrib,GUIDE Lat5_LogW,GUIDE Lat5_Cos,GUIDE Lat6_Contrib,GUIDE Lat6_LogW,GUIDE Lat6_Cos,GUIDE Lat7_Contrib,GUIDE Lat7_LogW,GUIDE Lat7_Cos,GUIDE Lat8_Contrib,GUIDE Lat8_LogW,GUIDE Lat8_Cos,GUIDE Lat9_Contrib,GUIDE Lat9_LogW,GUIDE Lat9_Cos,Max_Contrib,Top_Latent,Max_LogW,Num_Significant
"Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed",1.5790217618140188e-08,0.0004323698472132273,9.021349078440593e-06,4.7045914698180596e-05,0.024234664489686874,0.029300887913940223,6.65454195082701e-06,0.008962542195212898,0.004146536458135596,5.736178956539351e-06,0.008315096107866024,0.008115139706952068,3.703838431830507e-07,0.002098057121595405,0.0007319598111560722,1.206319056348738e-06,0.003793703463368462,0.0074156644318183265,9.688001838612507e-08,0.0010717598443389636,0.0001186882767745773,3.005345477608739e-06,0.006003015115649267,0.018450959240390117,7.14120634210772e-06,0.009287880165914739,0.00423845238494822,2.327178593834133e-07,0.0016622232585120937,0.00031348657293741835,0.00012277476267755596,GUIDE Lat73,0.0398003302022522,0
"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)",1.920776582795227e-05,0.015335360359951068,0.01402295525249902,2.2566362682890707e-07,0.0016367887082351887,0.00017959727847352604,2.0298750438707135e-05,0.015772473472872736,0.016162775789106677,5.714052179967153e-06,0.008298891895802093,0.010329917050238398,9.009564727719254e-07,0.003276635652845483,0.0022751934861486305,4.5636115075626414e-07,0.002329488862788905,0.003584890300067958,5.730201800267366e-07,0.0026111459024399162,0.0008970628090588942,1.9261370100146802e-06,0.0047992432415022,0.01511092484326891,1.1301500297914787e-06,0.0036714688023078965,0.0008571387919873622,3.630161396921149e-08,0.000655746271007894,6.248769255894476e-05,8.338020913234839e-05,GUIDE Lat48,0.03255109105122122,0
Abdominal subcutaneous adipose tissue volume (ASAT),0.0001965623084897231,0.05093740270152389,0.03619400415931252,6.81390297464117e-05,0.029325490796930743,0.013677534688346217,1.518854860523551e-06,0.0042591269226305755,0.00030502582587477314,6.753355435125284e-06,0.00902951892435575,0.003079256961317082,5.243917802807036e-07,0.0024975703396659036,0.00033399817491234287,1.7690858622833042e-06,0.004598376001849465,0.003505014410944587,4.137806513736379e-07,0.0022178692134481454,0.0001633792154113821,1.3944329855596512e-06,0.0040801185413447075,0.0027591493503288525,1.1325516662382046e-05,0.011728592131689862,0.0021664404971685806,6.257485773844858e-08,0.0008611430124924609,2.7167027160400284e-05,0.0005472381855585089,GUIDE Lat77,0.08810762686658279,0
Total thigh muscle volume,8.850880567082449e-05,0.03357345422144656,0.026603251449992718,1.172510466843738e-05,0.011936469641538609,0.0038418504820499277,0.00015799791609054378,0.045412028831891965,0.05179448821779595,8.59647388495426e-08,0.001009507411964649,6.39821048814998e-05,1.1961309305047455e-06,0.003777579985457304,0.0012435944920271983,2.7375469580651173e-06,0.005727531315010422,0.008853486400550517,7.400158072917308e-07,0.0029685475955301996,0.0004769572721070087,2.277983207572188e-06,0.005221710500753939,0.0073576636546816955,5.2199009116702904e-06,0.007928628142790828,0.0016299071010273186,4.5199415883107357e-10,7.312203241379148e-05,3.2032211206058354e-07,0.00025174544800396297,GUIDE Lat72,0.058058700599796315,0
"Volume of grey matter in Middle Temporal Gyrus, anterior division (right)",1.6501839044196722e-06,0.004440359789336582,0.000779017516293827,1.4114666893407875e-06,0.004105079907909998,0.000726375188431308,2.9058009906551628e-05,0.018936873101322922,0.01496114017711166,7.636663609482967e-06,0.009608126380238155,0.008927060397804987,3.813245379845056e-06,0.006767766686670849,0.00622675042404446,1.1916759790730865e-07,0.0011888246956604201,0.0006053096108736095,6.549129424153496e-09,0.00027840448084388766,6.6296208006545295e-06,2.0241720287297924e-06,0.0049205395882231245,0.010268416336239705,5.655753927571944e-06,0.008256050022749194,0.0027736888196306054,2.316539607574758e-07,0.001658412132408357,0.00025784603902932,0.00042979283057846177,GUIDE Lat48,0.0772927191242621,0
"Volume of grey matter in Middle Temporal Gyrus, anterior division (left)",5.52617662869182e-07,0.0025641014624705662,0.00028644578921646293,5.353650610898722e-06,0.00803048482998864,0.0030251241125953303,3.0198137611759374e-05,0.019312743340136634,0.017071897276318162,1.2643064125601307e-06,0.0038842148027528685,0.0016227811623105784,2.489326534246143e-07,0.0017192689614978075,0.0004463251700507871,9.161299908342632e-07,0.0033042162618668698,0.005109510422809748,6.04091635713287e-07,0.002681219538024749,0.0006714454610949754,2.650371417445943e-06,0.0056350075762996304,0.014762693174947612,4.6141697822056066e-07,0.0023423915925794977,0.0002484640759461195,1.2508654542678867e-06,0.0038634213999133075,0.0015287417884750926,0.0007001762629341129,GUIDE Lat48,0.10083115836170076,0
"Volume of grey matter in Superior Temporal Gyrus, posterior division (right)",8.284495799578658e-05,0.0324427267402744,0.018515229771650748,3.058713852589454e-05,0.01943942677942038,0.007452077546756163,2.2264744638786212e-05,0.01653247436400276,0.0054270608454703275,1.4097092240201145e-05,0.013105308979716384,0.007801578838937963,2.6189427002566203e-07,0.0017635505874844285,0.00020246075431937547,1.4426314485416815e-06,0.004150365885787359,0.0034691487933022837,2.883109617610921e-07,0.001850541294570326,0.00013817021009159455,1.432068890750755e-06,0.004135072055300794,0.003439284543955512,2.0770881850377805e-05,0.01595811396696624,0.0048224786458682545,2.0568773948020623e-08,0.0004935101343293537,1.0838702281308794e-05,0.0021166851678538576,GUIDE Lat48,0.18857608052402092,0
"Volume of grey matter in Superior Temporal Gyrus, posterior division (left)",2.314993652651424e-05,0.016864071064976435,0.010690633604189492,1.4577168707760154e-05,0.013329917093658253,0.007338415749977182,1.7671693550562865e-06,0.004595871456813746,0.0008900527797997972,7.173931383598127e-06,0.009309361481247079,0.008203530471539123,9.23267477243538e-07,0.0033171115158164215,0.0014747995907055654,1.0349676638149104e-06,0.0035128260003133827,0.005142625867269103,1.0634164080219842e-06,0.0035609737148843685,0.0010530457435368925,4.525936944858343e-09,0.0002314276321754439,2.245966703189974e-05,2.469877816595547e-05,0.017429922199883357,0.011848993583881334,6.60610949503415e-07,0.0028042381660102994,0.000719292060512406,0.0007337392023167774,GUIDE Lat48,0.10346506406799569,0
Age COPD (Chronic Obstructive Pulmonary Disease) diagnosed by doctor,0.0001932355865315364,0.05048122428425508,0.017258669668279863,0.0002448886673015392,0.05721449486613656,0.02384319146000794,1.2729390822480858e-05,0.012444199681094132,0.0012399717065965966,5.7326942510543156e-05,0.02682666006266325,0.01267853058452178,1.1688251170669547e-06,0.003734027594303201,0.00036109508110720854,1.179100958261154e-06,0.003750476008219452,0.0011331194835351186,3.306737005763646e-08,0.0006258319911422133,6.333008946220807e-06,3.907864368484924e-09,0.0002150416162228515,3.7506009767689753e-06,0.0003353271721928029,0.06764129819740199,0.031112958324510796,1.0051386545853027e-06,0.003461631882211973,0.0002116664566656272,0.0013094821211684282,GUIDE Lat27,0.14303077889737095,0
Forced expiratory volume in 1-second (FEV1),0.003851615561524179,0.26959093427563285,0.0010831841004638044,2.0948817715615543e-05,0.01602754883817569,6.422355673987471e-06,1.704152995150934e-05,0.014430291588415068,5.226992470169498e-06,0.10936911509467248,3.1362612826585257,0.07616298881624696,0.00010959031052302504,0.03751319314661889,0.00010660641316123317,0.0013765129760111596,0.14714672387448421,0.004165279623082388,4.41939576382868e-06,0.007290136739559685,2.6650936724560726e-06,0.22647536664108828,6.308647345306541,0.6844181040819542,0.0019712312104714805,0.1809091062253888,0.0005759028988718838,7.717958829234745e-05,0.03127509186338732,5.117615575246718e-05,0.34144824889077696,GUIDE Lat44,9.85137381555907,2
Trunk fat mass,5.125174494794544e-05,0.02532448356670994,0.00043490704869279226,0.0001298439166067788,0.0409802088647778,0.001201115825186573,1.8437017808160972e-05,0.015019282601030238,0.00017063275930042295,2.5577959351459145e-07,0.0017427999734575012,5.374568710219452e-06,2.604810255398862e-06,0.005586053317599608,7.645672891056689e-05,5.867160298072853e-07,0.0026422603234448087,5.356982803119977e-05,2.198846069937559e-06,0.0051296717174682,4.001039667735779e-05,7.493539671419003e-07,0.0029872826382352667,6.833071650401101e-05,4.004755332713752e-06,0.006936957351748589,3.5303367417588735e-05,7.214588493331351e-07,0.0029309651925498214,1.4434615273070627e-05,0.0730918480320072,GUIDE Lat17,2.2040699043003205,0
Posterior thigh lean muscle volume (left),7.859895936614685e-05,0.03157127440080441,0.02404107098793835,5.34573142493713e-06,0.008024489041335231,0.0017824593815211909,0.00014296832869210735,0.04309549511681095,0.047693676693795574,3.5131677008238976e-07,0.0020432121622843582,0.00026608833274941043,1.4483261057235994e-06,0.004158588336065053,0.0015323402297708736,2.54786258837143e-06,0.005524266266818052,0.008385279143252383,5.543460308787825e-07,0.00256811987392714,0.00036358687406605196,2.3114209911894097e-06,0.00526012410712292,0.007597264405732551,4.893774806735693e-06,0.007674757197614594,0.0015550105848310617,2.824192353577696e-07,0.0018314955381304244,0.00020367472828725092,0.00025544220772939227,GUIDE Lat72,0.05850963364055449,0
Posterior thigh lean muscle volume (right),2.303236650184079e-05,0.016820384761061322,0.015268836022900207,1.0878885140334684e-08,0.0003588531965127197,7.861895224004278e-06,1.8878565764141937e-05,0.015201121946320829,0.013649612238101724,1.0225710424067868e-05,0.011137223909557325,0.016786138218649275,1.3542728919902608e-06,0.004020662786054566,0.0031054560266024706,2.175092938593928e-06,0.005101727880901287,0.01551492551900411,5.678784760645591e-07,0.002599369621267682,0.0008072592236244667,9.282346988771769e-07,0.0033260565949716314,0.006612509988316607,2.1359181771366144e-05,0.016186606637079926,0.014709717567111985,1.3587274795517642e-07,0.0012695363036716676,0.0002123760726509804,0.00012051744081166675,GUIDE Lat72,0.03941705506560277,0
Age tuberculosis diagnosed by doctor,3.442007958289606e-06,0.006427421805561388,0.0012637790744850946,6.356626542766586e-05,0.028293215890754262,0.025442599327362585,4.1692662773178014e-05,0.022778327606435188,0.016695632297434815,4.1758145531213256e-05,0.02279666132719984,0.03796561416393997,7.397761892259487e-07,0.0029680653122211597,0.0009395317670394672,1.125877356661832e-06,0.0036644928710982813,0.004447898650503818,2.3071040316361435e-07,0.001655024793895296,0.0001816421807535003,6.483095150816346e-07,0.0027779226733470872,0.0025578958613235218,0.0001454631840608678,0.04348742824897489,0.05548361297064347,3.3072829286335855e-07,0.0019823001373973454,0.00028630998694292864,0.00015148197050209895,GUIDE Lat59,0.04442057508567443,0
Lifetime number of same-sex sexual partners,1.6184331088608894e-07,0.001385747858308635,0.00010983549780277424,1.0827477548635008e-06,0.0035933271116606147,0.000801033634318017,1.7591331745058295e-05,0.014665032540326242,0.01302058915212961,7.104744864055657e-08,0.0009176514918635073,0.00011939506914748902,5.3169118261849094e-08,0.0007937275314140858,0.00012481283751350524,9.134871254424393e-07,0.0032994287717410457,0.006670446530978519,1.153439004838622e-09,0.0001168156421380666,1.6785444292482599e-06,2.1061017414563084e-06,0.005019698165368266,0.015359196235316468,4.06428945821513e-06,0.00698873782627404,0.002865397997949072,1.2952887911372728e-07,0.0012395021471171537,0.00020726235750328177,6.728392214475861e-05,GUIDE Lat83,0.02913498374765751,0
Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left),0.0007196538232741402,0.10236576525804764,0.2838757348774824,4.2991443891652477e-07,0.0022608054689799524,0.00018486817655901245,1.6851133491389426e-06,0.0044873480510246805,0.0007249661046924771,8.117534137567481e-06,0.009909360207326122,0.007929005051010268,1.4087846916238142e-06,0.004101159617427884,0.001922211133577344,1.6520536498681183e-07,0.0014000903299437389,0.0007011860857151004,9.713281928015732e-07,0.0034026845907970974,0.0008216008275896479,1.6744905638768767e-06,0.004473109360849875,0.007097877710918455,2.148057163241737e-05,0.016233374601755803,0.008802434922492776,4.8769940808962885e-06,0.007661472794923151,0.004535892163257175,0.0007196538232741402,GUIDE Lat0,0.10236576525804764,0
Standing height,1.6559170569357228e-05,0.014221309061918872,9.90792223886318e-07,0.0001707389554842014,0.04729865555377222,1.113658719345091e-05,0.00027535970508659515,0.06089132565321555,1.7969183595119305e-05,0.03294383918612941,1.1593167043966668,0.004880992668923441,0.0006922988671028508,0.10020559798029481,0.00014328128269163907,0.24230726808049594,6.76680136813663,0.15599653755191797,4.244848272075255e-07,0.0022464467582144205,5.446235546753708e-08,0.0437428340064828,1.4459340242930583,0.02812497207978616,0.0002601436858311782,0.059078987666916355,1.616998633857592e-05,0.00014218935800454284,0.04297248527305282,2.0059354852001226e-05,0.9681373131019327,GUIDE Lat53,75.17760550514328,3
Weighted-mean L1 in tract posterior thalamic radiation (right),2.6371923632362344e-06,0.005620890026713662,0.00018358826920855952,2.023856398111615e-05,0.01574865930882504,0.0015358836027460055,4.026275941574321e-05,0.022374516776214107,0.003056965957823784,3.861675871533607e-05,0.02190113782771123,0.006656851562953387,1.112807054285858e-06,0.0036430712890977534,0.0002679629919216322,2.1466720543882437e-06,0.005068093840407828,0.0016079529204826716,7.838529399715601e-07,0.0030555116074916337,0.00011701133892368706,6.692432742062527e-07,0.0028225595264110403,0.0005006431829586954,8.8712904818654e-05,0.03361356305942047,0.006415673765029428,2.555165107194834e-07,0.0017419016691678022,4.1939953470569946e-05,0.0022678155967143163,GUIDE Lat97,0.19634977072678306,0
Volume of grey matter in Vermis VI Cerebellum,8.718665381574881e-08,0.001016665091390727,1.4453455168751723e-05,0.00013229320129747314,0.04138212025047811,0.023907528783288536,5.2100604770681965e-05,0.0255392434327153,0.009419945337303778,2.2817780195841206e-06,0.005226083963350315,0.0009366665224436264,2.766033129958246e-07,0.0018124997983479582,0.0001586101140419874,3.351743672771116e-07,0.0019956103809489513,0.0005978565285723646,1.3799242188107385e-06,0.004058737872225774,0.0004905317763052548,6.240189031846036e-07,0.00272522067404636,0.001111630845727358,9.040094708469805e-05,0.033943663438289584,0.015568508357125557,1.5640422407654038e-07,0.0013622266164265294,6.113304184460174e-05,0.002098330342515731,GUIDE Lat54,0.18761901488284555,0
Volume of grey matter in VI Cerebellum (right),7.564258679635248e-05,0.030951482815471762,0.0026948143925468065,8.197364235361478e-06,0.009958515261277712,0.00031835539222774717,3.858715046352183e-05,0.02189253567490471,0.0014993020776317859,3.163301454167369e-08,0.000612098573299959,2.7905705280427276e-06,4.16907290896602e-07,0.002226254216597486,5.137523319451608e-05,1.7574040300821605e-07,0.0014441147968206264,6.736566666703027e-05,1.9830502007892758e-06,0.004870022328891427,0.0001514908608984072,1.033690032210569e-06,0.003510648382859313,0.000395725455743852,0.000585490552615248,0.0914144963137624,0.02166879354124952,2.1644505341376078e-07,0.001602945751135254,1.8180926410291957e-05,0.014649689284793538,GUIDE Lat54,0.6421875011964332,0
oesophageal disorder,1.0328616714590164e-05,0.011193831021204722,0.0050083543776007445,6.445767016355811e-05,0.02849711207360269,0.03407242033874939,6.176217828763851e-05,0.027876404951329647,0.03266325357169921,1.7680743394380774e-07,0.0014484995117463758,0.00021229675053710724,1.1477737234958492e-06,0.003700105483119688,0.0019251341474178067,6.834728781617993e-07,0.0028525062322506934,0.0035659781917162935,6.373897054183491e-07,0.002754354160488016,0.0006627476147926178,2.368734773602033e-06,0.0053253335944949695,0.012342709246459034,0.0001322610326651968,0.041376863726571234,0.06662498934682483,2.535976255213545e-07,0.0017353355958092662,0.0002899371931476101,0.00016450581499822826,GUIDE Lat73,0.04638394136513052,0
Volume of grey matter in I-IV Cerebellum (right),4.810128121014356e-05,0.024512324737746886,0.0030461784510436634,6.514302792750041e-05,0.02865297957369597,0.004497199257002419,0.0001049664937298455,0.03668138605463104,0.0072499220325382896,1.337874832124039e-05,0.012762171051954594,0.002097993399652422,3.278459494537604e-07,0.0019736236147321756,7.181585738173538e-05,4.191314110263436e-07,0.002232199822835941,0.00028559685118563846,1.1238966103820495e-06,0.0036612544828489844,0.0001526213525240399,1.0104072677735963e-06,0.003470728408472363,0.0006876007350704352,0.00022184912082477833,0.054298131982560616,0.014595156738663038,2.083106444918146e-06,0.0049920627034956006,0.00031103983862903513,0.006485396060296825,GUIDE Lat54,0.37326519244312967,0
Volume of grey matter in V Cerebellum (left),0.00013815629204052104,0.04233064220072114,0.006752257576970016,8.154984773061636e-05,0.03217916892561261,0.004344871916466142,5.6697271291652415e-05,0.026674571356199134,0.0030222086087289463,1.0236760256981503e-05,0.011143315514700283,0.001238884446793352,1.1769117860164512e-06,0.0037469778023477823,0.00019896380337805128,4.858621275009208e-07,0.0024038078413469704,0.0002555029317523845,9.50779283168679e-07,0.0033663600008447523,9.964334116438768e-05,1.0041424024764716e-06,0.0034599091458549585,0.0005273692611144577,0.00048441768090966357,0.08245974586668116,0.024595217776633278,1.6274963313106991e-06,0.004409575574029108,0.00018754444647126975,0.008400655840219467,GUIDE Lat54,0.4413020019094392,0
